Brawler_1,Brawler_2,Weight
BULL,EVE,15
BULL,FANG,141
BULL,FINX,8
BULL,FRANK,98
BULL,GALE,35
BULL,GENE,30
BULL,GRAY,51
BULL,GRIFF,71
BULL,GROM,44
BULL,GUS,73
BULL,HANK,51
BULL,JACKY,32
BULL,JAE-YONG,29
BULL,JANET,32
BULL,JESSIE,71
BULL,JUJU,14
BULL,KAZE,48
BULL,KENJI,59
BULL,KIT,86
BULL,LARRY & LAWRIE,22
BULL,LEON,35
BULL,LILY,75
BULL,LOLA,13
BULL,LOU,12
BULL,LUMI,33
BULL,MAISIE,39
BULL,MANDY,102
BULL,MAX,45
BULL,MEEPLE,33
BULL,MEG,8
BULL,MELODIE,37
BULL,MICO,33
BULL,MOE,20
BULL,MORTIS,212
BULL,MR. P,37
BULL,NANI,37
BULL,NITA,66
BULL,OLLIE,18
BULL,OTIS,15
BULL,PAM,34
BULL,PEARL,16
BULL,PENNY,62
BULL,PIPER,83
BULL,POCO,45
BULL,R-T,26
BULL,RICO,104
BULL,ROSA,43
BULL,RUFFS,14
BULL,SAM,31
BULL,SANDY,35
BULL,SHADE,62
BULL,SHELLY,56
BULL,SPIKE,67
BULL,SPROUT,24
BULL,SQUEAK,57
BULL,STU,64
BULL,SURGE,42
BULL,TARA,76
BULL,TICK,132
BULL,WILLOW,23
BUSTER,BUZZ,14
BUSTER,BYRON,21
BUSTER,CARL,16
BUSTER,CHARLIE,11
BUSTER,CHESTER,12
BUSTER,CHUCK,2
BUSTER,CLANCY,2
BUSTER,COLETTE,23
BUSTER,COLT,25
BUSTER,CORDELIUS,15
BUSTER,CROW,21
BUSTER,DARRYL,12
BUSTER,DOUG,6
BUSTER,DRACO,3
BUSTER,DYNAMIKE,39
BUSTER,EDGAR,48
BUSTER,EL PRIMO,20
BUSTER,EMZ,13
BUSTER,EVE,4
BUSTER,FANG,30
BUSTER,FINX,3
BUSTER,FRANK,26
BUSTER,GALE,5
BUSTER,GENE,16
BUSTER,GRAY,14
BUSTER,GRIFF,25
BUSTER,GROM,18
BUSTER,GUS,29
BUSTER,HANK,12
BUSTER,JACKY,7
BUSTER,JAE-YONG,16
BUSTER,JANET,16
BUSTER,JESSIE,12
BUSTER,JUJU,3
BUSTER,KAZE,19
BUSTER,KENJI,23
BUSTER,KIT,19
BUSTER,LARRY & LAWRIE,6
BUSTER,LEON,8
BUSTER,LILY,23
BUSTER,LOLA,4
BUSTER,LOU,5
BUSTER,LUMI,9
BUSTER,MAISIE,8
BUSTER,MANDY,58
BUSTER,MAX,9
BUSTER,MEEPLE,5
BUSTER,MEG,2
BUSTER,MELODIE,11
BUSTER,MICO,28
BUSTER,MOE,4
BUSTER,MORTIS,41
BUSTER,MR. P,8
BUSTER,NANI,11
BUSTER,NITA,8
BUSTER,OLLIE,8
BUSTER,OTIS,3
BUSTER,PAM,3
BUSTER,PEARL,6
BUSTER,PENNY,47
BUSTER,PIPER,17
BUSTER,POCO,16
BUSTER,R-T,6
BUSTER,RICO,21
BUSTER,ROSA,4
BUSTER,RUFFS,2
BUSTER,SAM,4
BUSTER,SANDY,32
BUSTER,SHADE,14
BUSTER,SHELLY,8
BUSTER,SPIKE,13
BUSTER,SPROUT,4
BUSTER,SQUEAK,22
BUSTER,STU,22
BUSTER,SURGE,22
BUSTER,TARA,28
BUSTER,TICK,17
BUSTER,WILLOW,7
BUZZ,BYRON,46
BUZZ,CARL,37
BUZZ,CHARLIE,14
BUZZ,CHESTER,19
BUZZ,CHUCK,10
BUZZ,CLANCY,13
BUZZ,COLETTE,62
BUZZ,COLT,76
BUZZ,CORDELIUS,36
BUZZ,CROW,62
BUZZ,DARRYL,51
BUZZ,DOUG,16
BUZZ,DRACO,24
BUZZ,DYNAMIKE,104
BUZZ,EDGAR,159
BUZZ,EL PRIMO,48
BUZZ,EMZ,58
BUZZ,EVE,6
BUZZ,FANG,134
BUZZ,FINX,8
BUZZ,FRANK,69
BUZZ,GALE,24
BUZZ,GENE,12
BUZZ,GRAY,24
BUZZ,GRIFF,50
BUZZ,GROM,51
BUZZ,GUS,39
BUZZ,HANK,25
BUZZ,JACKY,26
BUZZ,JAE-YONG,20
BUZZ,JANET,19
BUZZ,JESSIE,45
BUZZ,JUJU,8
BUZZ,KAZE,30
BUZZ,KENJI,45
BUZZ,KIT,70
BUZZ,LARRY & LAWRIE,9
BUZZ,LEON,30
BUZZ,LILY,56
BUZZ,LOLA,4
BUZZ,LOU,15
BUZZ,LUMI,25
BUZZ,MAISIE,18
BUZZ,MANDY,83
BUZZ,MAX,33
BUZZ,MEEPLE,23
BUZZ,MEG,10
BUZZ,MELODIE,15
BUZZ,MICO,20
BUZZ,MOE,10
BUZZ,MORTIS,204
BUZZ,MR. P,30
BUZZ,NANI,18
BUZZ,NITA,33
BUZZ,OLLIE,8
BUZZ,OTIS,9
BUZZ,PAM,7
BUZZ,PEARL,15
BUZZ,PENNY,46
BUZZ,PIPER,91
BUZZ,POCO,31
BUZZ,R-T,8
BUZZ,RICO,68
BUZZ,ROSA,9
BUZZ,RUFFS,12
BUZZ,SAM,5
BUZZ,SANDY,52
BUZZ,SHADE,27
BUZZ,SHELLY,34
BUZZ,SPIKE,51
BUZZ,SPROUT,12
BUZZ,SQUEAK,48
BUZZ,STU,51
BUZZ,SURGE,39
BUZZ,TARA,44
BUZZ,TICK,144
BUZZ,WILLOW,19
BYRON,BYRON,3
BYRON,CARL,83
BYRON,CHARLIE,44
BYRON,CHESTER,47
BYRON,CHUCK,16
BYRON,CLANCY,20
BYRON,COLETTE,174
BYRON,COLT,162
BYRON,CORDELIUS,36
BYRON,CROW,90
BYRON,DARRYL,84
BYRON,DOUG,29
BYRON,DRACO,41
BYRON,DYNAMIKE,189
BYRON,EDGAR,268
BYRON,EL PRIMO,71
BYRON,EMZ,110
BYRON,EVE,19
BYRON,FANG,273
BYRON,FINX,10
BYRON,FRANK,77
BYRON,GALE,28
BYRON,GENE,51
BYRON,GRAY,73
BYRON,GRIFF,63
BYRON,GROM,121
BYRON,GUS,169
BYRON,HANK,23
BYRON,JACKY,24
BYRON,JAE-YONG,30
BYRON,JANET,25
BYRON,JESSIE,71
BYRON,JUJU,26
BYRON,KAZE,58
BYRON,KENJI,61
BYRON,KIT,148
BYRON,LARRY & LAWRIE,25
BYRON,LEON,78
BYRON,LILY,133
BYRON,LOLA,12
BYRON,LOU,21
BYRON,LUMI,23
BYRON,MAISIE,37
BYRON,MANDY,297
BYRON,MAX,53
BYRON,MEEPLE,40
BYRON,MEG,14
BYRON,MELODIE,29
BYRON,MICO,43
BYRON,MOE,22
BYRON,MORTIS,283
BYRON,MR. P,102
BYRON,NANI,87
BYRON,NITA,52
BYRON,OLLIE,9
BYRON,OTIS,26
BYRON,PAM,30
BYRON,PEARL,31
BYRON,PENNY,112
BYRON,PIPER,303
BYRON,POCO,84
BYRON,R-T,34
BYRON,RICO,82
BYRON,ROSA,18
BYRON,RUFFS,8
BYRON,SAM,17
BYRON,SANDY,38
BYRON,SHADE,44
BYRON,SHELLY,42
BYRON,SPIKE,103
BYRON,SPROUT,31
BYRON,SQUEAK,115
BYRON,STU,130
BYRON,SURGE,39
BYRON,TARA,80
BYRON,TICK,356
BYRON,WILLOW,26
CARL,CARL,1
CARL,CHARLIE,71
CARL,CHESTER,62
CARL,CHUCK,15
CARL,CLANCY,15
CARL,COLETTE,113
CARL,COLT,144
CARL,CORDELIUS,60
CARL,CROW,79
CARL,DARRYL,91
CARL,DOUG,22
CARL,DRACO,29
CARL,DYNAMIKE,173
CARL,EDGAR,232
CARL,EL PRIMO,77
CARL,EMZ,87
CARL,EVE,18
CARL,FANG,158
CARL,FINX,22
CARL,FRANK,82
CARL,GALE,33
CARL,GENE,50
CARL,GRAY,71
CARL,GRIFF,86
CARL,GROM,89
CARL,GUS,120
CARL,HANK,50
CARL,JACKY,24
CARL,JAE-YONG,28
CARL,JANET,45
CARL,JESSIE,64
CARL,JUJU,12
CARL,KAZE,60
CARL,KENJI,88
CARL,KIT,93
CARL,LARRY & LAWRIE,22
CARL,LEON,58
CARL,LILY,81
CARL,LOLA,12
CARL,LOU,23
CARL,LUMI,54
CARL,MAISIE,44
CARL,MANDY,177
CARL,MAX,60
CARL,MEEPLE,32
CARL,MEG,24
CARL,MELODIE,29
CARL,MICO,32
CARL,MOE,15
CARL,MORTIS,227
CARL,MR. P,63
CARL,NANI,48
CARL,NITA,43
CARL,OLLIE,17
CARL,OTIS,11
CARL,PAM,20
CARL,PEARL,25
CARL,PENNY,87
CARL,PIPER,181
CARL,POCO,41
CARL,R-T,37
CARL,RICO,129
CARL,ROSA,16
CARL,RUFFS,7
CARL,SAM,15
CARL,SANDY,59
CARL,SHADE,63
CARL,SHELLY,57
CARL,SPIKE,79
CARL,SPROUT,27
CARL,SQUEAK,134
CARL,STU,99
CARL,SURGE,51
CARL,TARA,61
CARL,TICK,161
CARL,WILLOW,24
CHARLIE,CHARLIE,1
CHARLIE,CHESTER,21
CHARLIE,CHUCK,5
CHARLIE,CLANCY,15
CHARLIE,COLETTE,42
CHARLIE,COLT,42
CHARLIE,CORDELIUS,49
CHARLIE,CROW,41
CHARLIE,DARRYL,32
CHARLIE,DOUG,18
CHARLIE,DRACO,29
CHARLIE,DYNAMIKE,57
CHARLIE,EDGAR,75
CHARLIE,EL PRIMO,31
CHARLIE,EMZ,49
CHARLIE,EVE,9
CHARLIE,FANG,70
CHARLIE,FINX,13
CHARLIE,FRANK,37
CHARLIE,GALE,8
CHARLIE,GENE,13
CHARLIE,GRAY,28
CHARLIE,GRIFF,39
CHARLIE,GROM,34
CHARLIE,GUS,68
CHARLIE,HANK,21
CHARLIE,JACKY,8
CHARLIE,JAE-YONG,26
CHARLIE,JANET,17
CHARLIE,JESSIE,33
CHARLIE,JUJU,7
CHARLIE,KAZE,45
CHARLIE,KENJI,49
CHARLIE,KIT,49
CHARLIE,LARRY & LAWRIE,13
CHARLIE,LEON,19
CHARLIE,LILY,37
CHARLIE,LOLA,8
CHARLIE,LOU,14
CHARLIE,LUMI,30
CHARLIE,MAISIE,16
CHARLIE,MANDY,72
CHARLIE,MAX,16
CHARLIE,MEEPLE,11
CHARLIE,MEG,8
CHARLIE,MELODIE,26
CHARLIE,MICO,6
CHARLIE,MOE,5
CHARLIE,MORTIS,91
CHARLIE,MR. P,28
CHARLIE,NANI,15
CHARLIE,NITA,20
CHARLIE,OLLIE,8
CHARLIE,OTIS,3
CHARLIE,PAM,15
CHARLIE,PEARL,4
CHARLIE,PENNY,33
CHARLIE,PIPER,80
CHARLIE,POCO,25
CHARLIE,R-T,18
CHARLIE,RICO,50
CHARLIE,ROSA,14
CHARLIE,RUFFS,4
CHARLIE,SAM,3
CHARLIE,SANDY,22
CHARLIE,SHADE,33
CHARLIE,SHELLY,23
CHARLIE,SPIKE,29
CHARLIE,SPROUT,12
CHARLIE,SQUEAK,66
CHARLIE,STU,57
CHARLIE,SURGE,29
CHARLIE,TARA,47
CHARLIE,TICK,66
CHARLIE,WILLOW,12
CHESTER,CHESTER,2
CHESTER,CHUCK,9
CHESTER,CLANCY,12
CHESTER,COLETTE,76
CHESTER,COLT,62
CHESTER,CORDELIUS,31
CHESTER,CROW,48
CHESTER,DARRYL,49
CHESTER,DOUG,25
CHESTER,DRACO,33
CHESTER,DYNAMIKE,80
CHESTER,EDGAR,148
CHESTER,EL PRIMO,37
CHESTER,EMZ,50
CHESTER,EVE,9
CHESTER,FANG,100
CHESTER,FINX,15
CHESTER,FRANK,45
CHESTER,GALE,28
CHESTER,GENE,31
CHESTER,GRAY,27
CHESTER,GRIFF,53
CHESTER,GROM,42
CHESTER,GUS,55
CHESTER,HANK,33
CHESTER,JACKY,17
CHESTER,JAE-YONG,21
CHESTER,JANET,17
CHESTER,JESSIE,44
CHESTER,JUJU,8
CHESTER,KAZE,55
CHESTER,KENJI,64
CHESTER,KIT,57
CHESTER,LARRY & LAWRIE,9
CHESTER,LEON,41
CHESTER,LILY,61
CHESTER,LOLA,9
CHESTER,LOU,7
CHESTER,LUMI,25
CHESTER,MAISIE,22
CHESTER,MANDY,87
CHESTER,MAX,41
CHESTER,MEEPLE,14
CHESTER,MEG,11
CHESTER,MELODIE,25
CHESTER,MICO,16
CHESTER,MOE,6
CHESTER,MORTIS,172
CHESTER,MR. P,28
CHESTER,NANI,24
CHESTER,NITA,27
CHESTER,OLLIE,7
CHESTER,OTIS,4
CHESTER,PAM,14
CHESTER,PEARL,11
CHESTER,PENNY,49
CHESTER,PIPER,68
CHESTER,POCO,41
CHESTER,R-T,8
CHESTER,RICO,90
CHESTER,ROSA,15
CHESTER,RUFFS,16
CHESTER,SAM,7
CHESTER,SANDY,55
CHESTER,SHADE,25
CHESTER,SHELLY,47
CHESTER,SPIKE,72
CHESTER,SPROUT,10
CHESTER,SQUEAK,61
CHESTER,STU,57
CHESTER,SURGE,47
CHESTER,TARA,29
CHESTER,TICK,124
CHESTER,WILLOW,19
CHUCK,CHUCK,1
CHUCK,CLANCY,8
CHUCK,COLETTE,36
CHUCK,COLT,39
CHUCK,CORDELIUS,23
CHUCK,CROW,27
CHUCK,DARRYL,29
CHUCK,DOUG,11
CHUCK,DRACO,8
CHUCK,DYNAMIKE,51
CHUCK,EDGAR,74
CHUCK,EL PRIMO,13
CHUCK,EMZ,26
CHUCK,EVE,9
CHUCK,FANG,72
CHUCK,FINX,6
CHUCK,FRANK,22
CHUCK,GALE,15
CHUCK,GENE,18
CHUCK,GRAY,11
CHUCK,GRIFF,25
CHUCK,GROM,31
CHUCK,GUS,25
CHUCK,HANK,10
CHUCK,JACKY,15
CHUCK,JAE-YONG,7
CHUCK,JANET,6
CHUCK,JESSIE,47
CHUCK,JUJU,16
CHUCK,KAZE,26
CHUCK,KENJI,20
CHUCK,KIT,30
CHUCK,LARRY & LAWRIE,6
CHUCK,LEON,11
CHUCK,LILY,26
CHUCK,LOLA,5
CHUCK,LOU,7
CHUCK,LUMI,9
CHUCK,MAISIE,7
CHUCK,MANDY,56
CHUCK,MAX,16
CHUCK,MEEPLE,6
CHUCK,MEG,5
CHUCK,MELODIE,18
CHUCK,MICO,20
CHUCK,MOE,3
CHUCK,MORTIS,62
CHUCK,MR. P,26
CHUCK,NANI,16
CHUCK,NITA,21
CHUCK,OLLIE,5
CHUCK,OTIS,5
CHUCK,PAM,15
CHUCK,PEARL,9
CHUCK,PENNY,68
CHUCK,PIPER,53
CHUCK,POCO,20
CHUCK,R-T,15
CHUCK,RICO,26
CHUCK,ROSA,9
CHUCK,RUFFS,1
CHUCK,SAM,8
CHUCK,SANDY,11
CHUCK,SHADE,22
CHUCK,SHELLY,16
CHUCK,SPIKE,37
CHUCK,SPROUT,18
CHUCK,SQUEAK,37
CHUCK,STU,28
CHUCK,SURGE,14
CHUCK,TARA,17
CHUCK,TICK,124
CHUCK,WILLOW,8
CLANCY,COLETTE,29
CLANCY,COLT,46
CLANCY,CORDELIUS,15
CLANCY,CROW,17
CLANCY,DARRYL,15
CLANCY,DOUG,9
CLANCY,DRACO,13
CLANCY,DYNAMIKE,37
CLANCY,EDGAR,55
CLANCY,EL PRIMO,30
CLANCY,EMZ,21
CLANCY,EVE,5
CLANCY,FANG,61
CLANCY,FINX,6
CLANCY,FRANK,24
CLANCY,GALE,13
CLANCY,GENE,12
CLANCY,GRAY,9
CLANCY,GRIFF,21
CLANCY,GROM,27
CLANCY,GUS,24
CLANCY,HANK,8
CLANCY,JACKY,3
CLANCY,JAE-YONG,4
CLANCY,JANET,1
CLANCY,JESSIE,25
CLANCY,JUJU,4
CLANCY,KAZE,16
CLANCY,KENJI,28
CLANCY,KIT,22
CLANCY,LARRY & LAWRIE,11
CLANCY,LEON,10
CLANCY,LILY,28
CLANCY,LOLA,4
CLANCY,LOU,5
CLANCY,LUMI,9
CLANCY,MAISIE,15
CLANCY,MANDY,42
CLANCY,MAX,25
CLANCY,MEEPLE,13
CLANCY,MEG,4
CLANCY,MELODIE,13
CLANCY,MICO,10
CLANCY,MOE,3
CLANCY,MORTIS,105
CLANCY,MR. P,15
CLANCY,NANI,16
CLANCY,NITA,19
CLANCY,OLLIE,3
CLANCY,OTIS,2
CLANCY,PAM,10
CLANCY,PEARL,5
CLANCY,PENNY,27
CLANCY,PIPER,29
CLANCY,POCO,20
CLANCY,R-T,7
CLANCY,RICO,36
CLANCY,ROSA,6
CLANCY,RUFFS,2
CLANCY,SAM,5
CLANCY,SANDY,11
CLANCY,SHADE,13
CLANCY,SHELLY,24
CLANCY,SPIKE,22
CLANCY,SPROUT,6
CLANCY,SQUEAK,16
CLANCY,STU,15
CLANCY,SURGE,13
CLANCY,TARA,19
CLANCY,TICK,63
CLANCY,WILLOW,6
COLETTE,COLETTE,46
COLETTE,COLT,241
COLETTE,CORDELIUS,57
COLETTE,CROW,155
COLETTE,DARRYL,104
COLETTE,DOUG,54
COLETTE,DRACO,38
COLETTE,DYNAMIKE,242
COLETTE,EDGAR,516
COLETTE,EL PRIMO,156
COLETTE,EMZ,145
COLETTE,EVE,23
COLETTE,FANG,259
COLETTE,FINX,25
COLETTE,FRANK,132
COLETTE,GALE,42
COLETTE,GENE,59
COLETTE,GRAY,70
COLETTE,GRIFF,117
COLETTE,GROM,183
COLETTE,GUS,158
COLETTE,HANK,53
COLETTE,JACKY,39
COLETTE,JAE-YONG,31
COLETTE,JANET,35
COLETTE,JESSIE,127
COLETTE,JUJU,22
COLETTE,KAZE,78
COLETTE,KENJI,69
COLETTE,KIT,214
COLETTE,LARRY & LAWRIE,27
COLETTE,LEON,126
COLETTE,LILY,152
COLETTE,LOLA,25
COLETTE,LOU,33
COLETTE,LUMI,45
COLETTE,MAISIE,49
COLETTE,MANDY,479
COLETTE,MAX,59
COLETTE,MEEPLE,43
COLETTE,MEG,24
COLETTE,MELODIE,45
COLETTE,MICO,82
COLETTE,MOE,30
COLETTE,MORTIS,262
COLETTE,MR. P,176
COLETTE,NANI,80
COLETTE,NITA,88
COLETTE,OLLIE,12
COLETTE,OTIS,12
COLETTE,PAM,42
COLETTE,PEARL,34
COLETTE,PENNY,152
COLETTE,PIPER,384
COLETTE,POCO,123
COLETTE,R-T,38
COLETTE,RICO,139
COLETTE,ROSA,35
COLETTE,RUFFS,18
COLETTE,SAM,32
COLETTE,SANDY,50
COLETTE,SHADE,80
COLETTE,SHELLY,100
COLETTE,SPIKE,173
COLETTE,SPROUT,47
COLETTE,SQUEAK,175
COLETTE,STU,98
COLETTE,SURGE,71
COLETTE,TARA,66
COLETTE,TICK,493
COLETTE,WILLOW,56
COLT,COLT,9
COLT,CORDELIUS,87
COLT,CROW,145
COLT,DARRYL,137
COLT,DOUG,39
COLT,DRACO,62
COLT,DYNAMIKE,319
COLT,EDGAR,501
COLT,EL PRIMO,115
COLT,EMZ,177
COLT,EVE,22
COLT,FANG,395
COLT,FINX,33
COLT,FRANK,194
COLT,GALE,56
COLT,GENE,53
COLT,GRAY,81
COLT,GRIFF,149
COLT,GROM,150
COLT,GUS,163
COLT,HANK,40
COLT,JACKY,53
COLT,JAE-YONG,50
COLT,JANET,29
COLT,JESSIE,153
COLT,JUJU,24
COLT,KAZE,86
COLT,KENJI,156
COLT,KIT,136
COLT,LARRY & LAWRIE,38
COLT,LEON,105
COLT,LILY,147
COLT,LOLA,32
COLT,LOU,35
COLT,LUMI,37
COLT,MAISIE,46
COLT,MANDY,298
COLT,MAX,104
COLT,MEEPLE,41
COLT,MEG,35
COLT,MELODIE,87
COLT,MICO,67
COLT,MOE,23
COLT,MORTIS,504
COLT,MR. P,102
COLT,NANI,68
COLT,NITA,109
COLT,OLLIE,10
COLT,OTIS,14
COLT,PAM,33
COLT,PEARL,47
COLT,PENNY,146
COLT,PIPER,303
COLT,POCO,91
COLT,R-T,37
COLT,RICO,236
COLT,ROSA,35
COLT,RUFFS,15
COLT,SAM,27
COLT,SANDY,89
COLT,SHADE,78
COLT,SHELLY,89
COLT,SPIKE,145
COLT,SPROUT,40
COLT,SQUEAK,160
COLT,STU,187
COLT,SURGE,100
COLT,TARA,103
COLT,TICK,346
COLT,WILLOW,35
CORDELIUS,CROW,66
CORDELIUS,DARRYL,38
CORDELIUS,DOUG,30
CORDELIUS,DRACO,49
CORDELIUS,DYNAMIKE,153
CORDELIUS,EDGAR,155
CORDELIUS,EL PRIMO,46
CORDELIUS,EMZ,47
CORDELIUS,EVE,17
CORDELIUS,FANG,159
CORDELIUS,FINX,14
CORDELIUS,FRANK,58
CORDELIUS,GALE,30
CORDELIUS,GENE,20
CORDELIUS,GRAY,45
CORDELIUS,GRIFF,61
CORDELIUS,GROM,33
CORDELIUS,GUS,80
CORDELIUS,HANK,23
CORDELIUS,JACKY,24
CORDELIUS,JAE-YONG,26
CORDELIUS,JANET,15
CORDELIUS,JESSIE,38
CORDELIUS,JUJU,14
CORDELIUS,KAZE,51
CORDELIUS,KENJI,57
CORDELIUS,KIT,83
CORDELIUS,LARRY & LAWRIE,17
CORDELIUS,LEON,34
CORDELIUS,LILY,82
CORDELIUS,LOLA,11
CORDELIUS,LOU,18
CORDELIUS,LUMI,53
CORDELIUS,MAISIE,21
CORDELIUS,MANDY,91
CORDELIUS,MAX,40
CORDELIUS,MEEPLE,18
CORDELIUS,MEG,10
CORDELIUS,MELODIE,38
CORDELIUS,MICO,28
CORDELIUS,MOE,12
CORDELIUS,MORTIS,210
CORDELIUS,MR. P,32
CORDELIUS,NANI,19
CORDELIUS,NITA,49
CORDELIUS,OLLIE,13
CORDELIUS,OTIS,13
CORDELIUS,PAM,13
CORDELIUS,PEARL,10
CORDELIUS,PENNY,60
CORDELIUS,PIPER,71
CORDELIUS,POCO,33
CORDELIUS,R-T,20
CORDELIUS,RICO,106
CORDELIUS,ROSA,14
CORDELIUS,RUFFS,11
CORDELIUS,SAM,13
CORDELIUS,SANDY,58
CORDELIUS,SHADE,42
CORDELIUS,SHELLY,25
CORDELIUS,SPIKE,61
CORDELIUS,SPROUT,15
CORDELIUS,SQUEAK,57
CORDELIUS,STU,66
CORDELIUS,SURGE,44
CORDELIUS,TARA,68
CORDELIUS,TICK,125
CORDELIUS,WILLOW,14
CROW,CROW,5
CROW,DARRYL,79
CROW,DOUG,38
CROW,DRACO,30
CROW,DYNAMIKE,191
CROW,EDGAR,294
CROW,EL PRIMO,72
CROW,EMZ,146
CROW,EVE,29
CROW,FANG,291
CROW,FINX,17
CROW,FRANK,102
CROW,GALE,37
CROW,GENE,34
CROW,GRAY,52
CROW,GRIFF,94
CROW,GROM,112
CROW,GUS,114
CROW,HANK,24
CROW,JACKY,38
CROW,JAE-YONG,29
CROW,JANET,34
CROW,JESSIE,111
CROW,JUJU,22
CROW,KAZE,78
CROW,KENJI,104
CROW,KIT,113
CROW,LARRY & LAWRIE,34
CROW,LEON,80
CROW,LILY,123
CROW,LOLA,14
CROW,LOU,26
CROW,LUMI,32
CROW,MAISIE,40
CROW,MANDY,279
CROW,MAX,51
CROW,MEEPLE,32
CROW,MEG,23
CROW,MELODIE,36
CROW,MICO,43
CROW,MOE,18
CROW,MORTIS,365
CROW,MR. P,65
CROW,NANI,54
CROW,NITA,72
CROW,OLLIE,9
CROW,OTIS,18
CROW,PAM,19
CROW,PEARL,22
CROW,PENNY,154
CROW,PIPER,191
CROW,POCO,68
CROW,R-T,21
CROW,RICO,111
CROW,ROSA,21
CROW,RUFFS,22
CROW,SAM,11
CROW,SANDY,63
CROW,SHADE,38
CROW,SHELLY,60
CROW,SPIKE,112
CROW,SPROUT,23
CROW,SQUEAK,121
CROW,STU,103
CROW,SURGE,73
CROW,TARA,77
CROW,TICK,362
CROW,WILLOW,28
DARRYL,DARRYL,4
DARRYL,DOUG,29
DARRYL,DRACO,38
DARRYL,DYNAMIKE,180
DARRYL,EDGAR,303
DARRYL,EL PRIMO,95
DARRYL,EMZ,88
DARRYL,EVE,15
DARRYL,FANG,217
DARRYL,FINX,13
DARRYL,FRANK,138
DARRYL,GALE,41
DARRYL,GENE,44
DARRYL,GRAY,66
DARRYL,GRIFF,89
DARRYL,GROM,69
DARRYL,GUS,111
DARRYL,HANK,32
DARRYL,JACKY,32
DARRYL,JAE-YONG,23
DARRYL,JANET,29
DARRYL,JESSIE,69
DARRYL,JUJU,19
DARRYL,KAZE,56
DARRYL,KENJI,81
DARRYL,KIT,203
DARRYL,LARRY & LAWRIE,16
DARRYL,LEON,42
DARRYL,LILY,80
DARRYL,LOLA,17
DARRYL,LOU,24
DARRYL,LUMI,81
DARRYL,MAISIE,52
DARRYL,MANDY,160
DARRYL,MAX,56
DARRYL,MEEPLE,30
DARRYL,MEG,10
DARRYL,MELODIE,55
DARRYL,MICO,31
DARRYL,MOE,19
DARRYL,MORTIS,287
DARRYL,MR. P,41
DARRYL,NANI,37
DARRYL,NITA,41
DARRYL,OLLIE,7
DARRYL,OTIS,17
DARRYL,PAM,21
DARRYL,PEARL,22
DARRYL,PENNY,102
DARRYL,PIPER,169
DARRYL,POCO,62
DARRYL,R-T,35
DARRYL,RICO,141
DARRYL,ROSA,13
DARRYL,RUFFS,10
DARRYL,SAM,13
DARRYL,SANDY,71
DARRYL,SHADE,53
DARRYL,SHELLY,50
DARRYL,SPIKE,86
DARRYL,SPROUT,37
DARRYL,SQUEAK,97
DARRYL,STU,125
DARRYL,SURGE,61
DARRYL,TARA,45
DARRYL,TICK,223
DARRYL,WILLOW,24
DOUG,DOUG,5
DOUG,DRACO,20
DOUG,DYNAMIKE,50
DOUG,EDGAR,107
DOUG,EL PRIMO,30
DOUG,EMZ,37
DOUG,EVE,7
DOUG,FANG,63
DOUG,FINX,6
DOUG,FRANK,49
DOUG,GALE,13
DOUG,GENE,12
DOUG,GRAY,17
DOUG,GRIFF,22
DOUG,GROM,61
DOUG,GUS,43
DOUG,HANK,14
DOUG,JACKY,17
DOUG,JAE-YONG,11
DOUG,JANET,22
DOUG,JESSIE,25
DOUG,JUJU,6
DOUG,KAZE,42
DOUG,KENJI,27
DOUG,KIT,47
DOUG,LARRY & LAWRIE,7
DOUG,LEON,19
DOUG,LILY,34
DOUG,LOLA,10
DOUG,LOU,6
DOUG,LUMI,17
DOUG,MAISIE,10
DOUG,MANDY,56
DOUG,MAX,30
DOUG,MEEPLE,10
DOUG,MEG,12
DOUG,MELODIE,8
DOUG,MICO,21
DOUG,MOE,13
DOUG,MORTIS,78
DOUG,MR. P,18
DOUG,NANI,11
DOUG,NITA,16
DOUG,OLLIE,4
DOUG,OTIS,6
DOUG,PAM,10
DOUG,PEARL,13
DOUG,PENNY,27
DOUG,PIPER,27
DOUG,POCO,27
DOUG,R-T,9
DOUG,RICO,38
DOUG,ROSA,12
DOUG,RUFFS,8
DOUG,SAM,5
DOUG,SANDY,24
DOUG,SHADE,14
DOUG,SHELLY,23
DOUG,SPIKE,33
DOUG,SPROUT,14
DOUG,SQUEAK,27
DOUG,STU,45
DOUG,SURGE,27
DOUG,TARA,19
DOUG,TICK,126
DOUG,WILLOW,14
DRACO,DRACO,7
DRACO,DYNAMIKE,97
DRACO,EDGAR,101
DRACO,EL PRIMO,44
DRACO,EMZ,50
DRACO,EVE,10
DRACO,FANG,75
DRACO,FINX,12
DRACO,FRANK,42
DRACO,GALE,9
DRACO,GENE,11
DRACO,GRAY,20
DRACO,GRIFF,42
DRACO,GROM,31
DRACO,GUS,36
DRACO,HANK,13
DRACO,JACKY,10
DRACO,JAE-YONG,27
DRACO,JANET,12
DRACO,JESSIE,32
DRACO,JUJU,7
DRACO,KAZE,39
DRACO,KENJI,48
DRACO,KIT,67
DRACO,LARRY & LAWRIE,8
DRACO,LEON,21
DRACO,LILY,50
DRACO,LOLA,7
DRACO,LOU,10
DRACO,LUMI,27
DRACO,MAISIE,13
DRACO,MANDY,44
DRACO,MAX,21
