Brawler_1,Brawler_2,Weight
BULL,DARRYL,86
BULL,DOUG,77
BULL,DRACO,83
BULL,DYNAMIKE,167
BULL,EDGAR,163
BULL,EL PRIMO,138
BULL,EMZ,64
BULL,EVE,9
BULL,FANG,140
BULL,FINX,12
BULL,FRANK,96
BULL,GALE,32
BULL,GENE,19
BULL,GRAY,54
BULL,GRIFF,118
BULL,GROM,66
BULL,GUS,59
BULL,HANK,48
BULL,JACKY,26
BULL,JAE-YONG,33
BULL,JANET,29
BULL,JESSIE,94
BULL,JUJU,9
BULL,KAZE,76
BULL,KENJI,93
BULL,KIT,144
BULL,LARRY & LAWRIE,16
BULL,LEON,30
BULL,LILY,90
BULL,LOLA,2
BULL,LOU,22
BULL,LUMI,37
BULL,MAISIE,54
BULL,MANDY,109
BULL,MAX,47
BULL,MEEPLE,29
BULL,MEG,10
BULL,MELODIE,31
BULL,MICO,78
BULL,MOE,6
BULL,MORTIS,237
BULL,MR. P,51
BULL,NANI,25
BULL,NITA,70
BULL,OLLIE,21
BULL,OTIS,14
BULL,PAM,14
BULL,PEARL,13
BULL,PENNY,89
BULL,PIPER,66
BULL,POCO,34
BULL,R-T,29
BULL,RICO,83
BULL,ROSA,34
BULL,RUFFS,9
BULL,SAM,11
BULL,SANDY,46
BULL,SHADE,85
BULL,SHELLY,42
BULL,SPIKE,87
BULL,SPROUT,13
BULL,SQUEAK,78
BULL,STU,76
BULL,SURGE,41
BULL,TARA,59
BULL,TICK,177
BULL,WILLOW,17
BUSTER,BUZZ,25
BUSTER,BYRON,24
BUSTER,CARL,31
BUSTER,CHARLIE,13
BUSTER,CHESTER,13
BUSTER,CHUCK,5
BUSTER,CLANCY,7
BUSTER,COLETTE,17
BUSTER,COLT,25
BUSTER,CORDELIUS,29
BUSTER,CROW,34
BUSTER,DARRYL,20
BUSTER,DOUG,16
BUSTER,DRACO,13
BUSTER,DYNAMIKE,39
BUSTER,EDGAR,45
BUSTER,EL PRIMO,11
BUSTER,EMZ,18
BUSTER,EVE,3
BUSTER,FANG,48
BUSTER,FINX,7
BUSTER,FRANK,21
BUSTER,GALE,13
BUSTER,GENE,8
BUSTER,GRAY,21
BUSTER,GRIFF,24
BUSTER,GROM,24
BUSTER,GUS,36
BUSTER,HANK,7
BUSTER,JACKY,7
BUSTER,JAE-YONG,27
BUSTER,JANET,13
BUSTER,JESSIE,10
BUSTER,JUJU,6
BUSTER,KAZE,45
BUSTER,KENJI,25
BUSTER,KIT,47
BUSTER,LARRY & LAWRIE,5
BUSTER,LEON,16
BUSTER,LILY,33
BUSTER,LOLA,4
BUSTER,LOU,8
BUSTER,LUMI,23
BUSTER,MAISIE,12
BUSTER,MANDY,54
BUSTER,MAX,6
BUSTER,MEEPLE,7
BUSTER,MEG,12
BUSTER,MELODIE,5
BUSTER,MICO,18
BUSTER,MOE,4
BUSTER,MORTIS,60
BUSTER,MR. P,26
BUSTER,NANI,16
BUSTER,NITA,10
BUSTER,OLLIE,15
BUSTER,OTIS,8
BUSTER,PAM,6
BUSTER,PEARL,7
BUSTER,PENNY,30
BUSTER,PIPER,27
BUSTER,POCO,18
BUSTER,R-T,7
BUSTER,RICO,30
BUSTER,ROSA,5
BUSTER,RUFFS,3
BUSTER,SAM,7
BUSTER,SANDY,39
BUSTER,SHADE,14
BUSTER,SHELLY,13
BUSTER,SPIKE,10
BUSTER,SPROUT,8
BUSTER,SQUEAK,28
BUSTER,STU,18
BUSTER,SURGE,20
BUSTER,TARA,45
BUSTER,TICK,36
BUSTER,WILLOW,16
BUZZ,BYRON,16
BUZZ,CARL,51
BUZZ,CHARLIE,24
BUZZ,CHESTER,23
BUZZ,CHUCK,10
BUZZ,CLANCY,14
BUZZ,COLETTE,55
BUZZ,COLT,84
BUZZ,CORDELIUS,55
BUZZ,CROW,51
BUZZ,DARRYL,41
BUZZ,DOUG,19
BUZZ,DRACO,37
BUZZ,DYNAMIKE,81
BUZZ,EDGAR,113
BUZZ,EL PRIMO,41
BUZZ,EMZ,65
BUZZ,EVE,8
BUZZ,FANG,146
BUZZ,FINX,5
BUZZ,FRANK,65
BUZZ,GALE,21
BUZZ,GENE,16
BUZZ,GRAY,18
BUZZ,GRIFF,75
BUZZ,GROM,27
BUZZ,GUS,35
BUZZ,HANK,37
BUZZ,JACKY,23
BUZZ,JAE-YONG,10
BUZZ,JANET,42
BUZZ,JESSIE,38
BUZZ,JUJU,8
BUZZ,KAZE,40
BUZZ,KENJI,49
BUZZ,KIT,85
BUZZ,LARRY & LAWRIE,4
BUZZ,LEON,21
BUZZ,LILY,57
BUZZ,LOLA,11
BUZZ,LOU,9
BUZZ,LUMI,31
BUZZ,MAISIE,30
BUZZ,MANDY,79
BUZZ,MAX,28
BUZZ,MEEPLE,56
BUZZ,MEG,4
BUZZ,MELODIE,16
BUZZ,MICO,15
BUZZ,MOE,13
BUZZ,MORTIS,154
BUZZ,MR. P,34
BUZZ,NANI,22
BUZZ,NITA,54
BUZZ,OLLIE,7
BUZZ,OTIS,6
BUZZ,PAM,6
BUZZ,PEARL,15
BUZZ,PENNY,32
BUZZ,PIPER,65
BUZZ,POCO,30
BUZZ,R-T,12
BUZZ,RICO,56
BUZZ,ROSA,5
BUZZ,RUFFS,5
BUZZ,SAM,3
BUZZ,SANDY,45
BUZZ,SHADE,25
BUZZ,SHELLY,20
BUZZ,SPIKE,58
BUZZ,SPROUT,8
BUZZ,SQUEAK,50
BUZZ,STU,41
BUZZ,SURGE,39
BUZZ,TARA,42
BUZZ,TICK,101
BUZZ,WILLOW,13
BYRON,BYRON,3
BYRON,CARL,88
BYRON,CHARLIE,57
BYRON,CHESTER,32
BYRON,CHUCK,17
BYRON,CLANCY,9
BYRON,COLETTE,203
BYRON,COLT,98
BYRON,CORDELIUS,36
BYRON,CROW,76
BYRON,DARRYL,80
BYRON,DOUG,20
BYRON,DRACO,54
BYRON,DYNAMIKE,113
BYRON,EDGAR,202
BYRON,EL PRIMO,63
BYRON,EMZ,67
BYRON,EVE,15
BYRON,FANG,175
BYRON,FINX,25
BYRON,FRANK,58
BYRON,GALE,22
BYRON,GENE,65
BYRON,GRAY,122
BYRON,GRIFF,62
BYRON,GROM,119
BYRON,GUS,146
BYRON,HANK,21
BYRON,JACKY,23
BYRON,JAE-YONG,47
BYRON,JANET,23
BYRON,JESSIE,45
BYRON,JUJU,21
BYRON,KAZE,65
BYRON,KENJI,57
BYRON,KIT,129
BYRON,LARRY & LAWRIE,23
BYRON,LEON,55
BYRON,LILY,144
BYRON,LOLA,12
BYRON,LOU,28
BYRON,LUMI,26
BYRON,MAISIE,15
BYRON,MANDY,236
BYRON,MAX,34
BYRON,MEEPLE,70
BYRON,MEG,28
BYRON,MELODIE,39
BYRON,MICO,30
BYRON,MOE,17
BYRON,MORTIS,217
BYRON,MR. P,83
BYRON,NANI,68
BYRON,NITA,23
BYRON,OLLIE,11
BYRON,OTIS,17
BYRON,PAM,23
BYRON,PEARL,32
BYRON,PENNY,124
BYRON,PIPER,251
BYRON,POCO,62
BYRON,R-T,32
BYRON,RICO,70
BYRON,ROSA,11
BYRON,RUFFS,4
BYRON,SAM,9
BYRON,SANDY,34
BYRON,SHADE,36
BYRON,SHELLY,22
BYRON,SPIKE,81
BYRON,SPROUT,29
BYRON,SQUEAK,101
BYRON,STU,113
BYRON,SURGE,30
BYRON,TARA,62
BYRON,TICK,258
BYRON,WILLOW,12
CARL,CHARLIE,92
CARL,CHESTER,51
CARL,CHUCK,15
CARL,CLANCY,19
CARL,COLETTE,121
CARL,COLT,137
CARL,CORDELIUS,73
CARL,CROW,109
CARL,DARRYL,113
CARL,DOUG,34
CARL,DRACO,64
CARL,DYNAMIKE,107
CARL,EDGAR,196
CARL,EL PRIMO,62
CARL,EMZ,99
CARL,EVE,16
CARL,FANG,183
CARL,FINX,15
CARL,FRANK,96
CARL,GALE,25
CARL,GENE,43
CARL,GRAY,81
CARL,GRIFF,79
CARL,GROM,111
CARL,GUS,117
CARL,HANK,36
CARL,JACKY,28
CARL,JAE-YONG,41
CARL,JANET,48
CARL,JESSIE,95
CARL,JUJU,20
CARL,KAZE,69
CARL,KENJI,85
CARL,KIT,98
CARL,LARRY & LAWRIE,28
CARL,LEON,50
CARL,LILY,104
CARL,LOLA,13
CARL,LOU,24
CARL,LUMI,50
CARL,MAISIE,30
CARL,MANDY,205
CARL,MAX,44
CARL,MEEPLE,34
CARL,MEG,19
CARL,MELODIE,54
CARL,MICO,46
CARL,MOE,33
CARL,MORTIS,194
CARL,MR. P,87
CARL,NANI,34
CARL,NITA,57
CARL,OLLIE,13
CARL,OTIS,20
CARL,PAM,18
CARL,PEARL,22
CARL,PENNY,104
CARL,PIPER,148
CARL,POCO,48
CARL,R-T,47
CARL,RICO,117
CARL,ROSA,16
CARL,RUFFS,10
CARL,SAM,16
CARL,SANDY,45
CARL,SHADE,63
CARL,SHELLY,45
CARL,SPIKE,81
CARL,SPROUT,27
CARL,SQUEAK,101
CARL,STU,111
CARL,SURGE,66
CARL,TARA,87
CARL,TICK,198
CARL,WILLOW,22
CHARLIE,CHARLIE,1
CHARLIE,CHESTER,70
CHARLIE,CHUCK,12
CHARLIE,CLANCY,17
CHARLIE,COLETTE,53
CHARLIE,COLT,61
CHARLIE,CORDELIUS,80
CHARLIE,CROW,49
CHARLIE,DARRYL,61
CHARLIE,DOUG,31
CHARLIE,DRACO,47
CHARLIE,DYNAMIKE,48
CHARLIE,EDGAR,71
CHARLIE,EL PRIMO,31
CHARLIE,EMZ,58
CHARLIE,EVE,7
CHARLIE,FANG,118
CHARLIE,FINX,40
CHARLIE,FRANK,62
CHARLIE,GALE,20
CHARLIE,GENE,26
CHARLIE,GRAY,61
CHARLIE,GRIFF,78
CHARLIE,GROM,49
CHARLIE,GUS,109
CHARLIE,HANK,35
CHARLIE,JACKY,11
CHARLIE,JAE-YONG,29
CHARLIE,JANET,56
CHARLIE,JESSIE,26
CHARLIE,JUJU,11
CHARLIE,KAZE,107
CHARLIE,KENJI,85
CHARLIE,KIT,71
CHARLIE,LARRY & LAWRIE,12
CHARLIE,LEON,21
CHARLIE,LILY,89
CHARLIE,LOLA,13
CHARLIE,LOU,19
CHARLIE,LUMI,40
CHARLIE,MAISIE,28
CHARLIE,MANDY,58
CHARLIE,MAX,23
CHARLIE,MEEPLE,45
CHARLIE,MEG,18
CHARLIE,MELODIE,36
CHARLIE,MICO,17
CHARLIE,MOE,10
CHARLIE,MORTIS,108
CHARLIE,MR. P,42
CHARLIE,NANI,20
CHARLIE,NITA,22
CHARLIE,OLLIE,22
CHARLIE,OTIS,9
CHARLIE,PAM,24
CHARLIE,PEARL,18
CHARLIE,PENNY,30
CHARLIE,PIPER,106
CHARLIE,POCO,17
CHARLIE,R-T,14
CHARLIE,RICO,45
CHARLIE,ROSA,13
CHARLIE,RUFFS,9
CHARLIE,SAM,9
CHARLIE,SANDY,50
CHARLIE,SHADE,46
CHARLIE,SHELLY,18
CHARLIE,SPIKE,28
CHARLIE,SPROUT,18
CHARLIE,SQUEAK,73
CHARLIE,STU,63
CHARLIE,SURGE,29
CHARLIE,TARA,85
CHARLIE,TICK,66
CHARLIE,WILLOW,26
CHESTER,CHUCK,11
CHESTER,CLANCY,16
CHESTER,COLETTE,66
CHESTER,COLT,38
CHESTER,CORDELIUS,53
CHESTER,CROW,61
CHESTER,DARRYL,48
CHESTER,DOUG,34
CHESTER,DRACO,52
CHESTER,DYNAMIKE,101
CHESTER,EDGAR,107
CHESTER,EL PRIMO,43
CHESTER,EMZ,53
CHESTER,EVE,8
CHESTER,FANG,115
CHESTER,FINX,10
CHESTER,FRANK,72
CHESTER,GALE,26
CHESTER,GENE,18
CHESTER,GRAY,34
CHESTER,GRIFF,82
CHESTER,GROM,56
CHESTER,GUS,51
CHESTER,HANK,32
CHESTER,JACKY,15
CHESTER,JAE-YONG,28
CHESTER,JANET,26
CHESTER,JESSIE,56
CHESTER,JUJU,5
CHESTER,KAZE,61
CHESTER,KENJI,76
CHESTER,KIT,51
CHESTER,LARRY & LAWRIE,13
CHESTER,LEON,47
CHESTER,LILY,52
CHESTER,LOLA,12
CHESTER,LOU,16
CHESTER,LUMI,28
CHESTER,MAISIE,22
CHESTER,MANDY,88
CHESTER,MAX,27
CHESTER,MEEPLE,16
CHESTER,MEG,17
CHESTER,MELODIE,31
CHESTER,MICO,20
CHESTER,MOE,16
CHESTER,MORTIS,148
CHESTER,MR. P,46
CHESTER,NANI,23
CHESTER,NITA,25
CHESTER,OLLIE,12
CHESTER,OTIS,11
CHESTER,PAM,13
CHESTER,PEARL,13
CHESTER,PENNY,41
CHESTER,PIPER,52
CHESTER,POCO,22
CHESTER,R-T,10
CHESTER,RICO,69
CHESTER,ROSA,9
CHESTER,RUFFS,12
CHESTER,SAM,8
CHESTER,SANDY,55
CHESTER,SHADE,36
CHESTER,SHELLY,23
CHESTER,SPIKE,60
CHESTER,SPROUT,20
CHESTER,SQUEAK,54
CHESTER,STU,46
CHESTER,SURGE,56
CHESTER,TARA,90
CHESTER,TICK,110
CHESTER,WILLOW,18
CHUCK,CHUCK,6
CHUCK,CLANCY,4
CHUCK,COLETTE,32
CHUCK,COLT,35
CHUCK,CORDELIUS,20
CHUCK,CROW,29
CHUCK,DARRYL,20
CHUCK,DOUG,8
CHUCK,DRACO,13
CHUCK,DYNAMIKE,43
CHUCK,EDGAR,60
CHUCK,EL PRIMO,7
CHUCK,EMZ,28
CHUCK,EVE,18
CHUCK,FANG,64
CHUCK,FINX,13
CHUCK,FRANK,22
CHUCK,GALE,14
CHUCK,GENE,4
CHUCK,GRAY,19
CHUCK,GRIFF,32
CHUCK,GROM,35
CHUCK,GUS,19
CHUCK,HANK,17
CHUCK,JACKY,7
CHUCK,JAE-YONG,11
CHUCK,JANET,14
CHUCK,JESSIE,58
CHUCK,JUJU,20
CHUCK,KAZE,40
CHUCK,KENJI,29
CHUCK,KIT,29
CHUCK,LARRY & LAWRIE,13
CHUCK,LEON,7
CHUCK,LILY,29
CHUCK,LOLA,5
CHUCK,LOU,15
CHUCK,LUMI,9
CHUCK,MAISIE,10
CHUCK,MANDY,43
CHUCK,MAX,7
CHUCK,MEEPLE,13
CHUCK,MEG,7
CHUCK,MELODIE,18
CHUCK,MICO,19
CHUCK,MOE,19
CHUCK,MORTIS,66
CHUCK,MR. P,25
CHUCK,NANI,9
CHUCK,NITA,30
CHUCK,OLLIE,7
CHUCK,OTIS,3
CHUCK,PAM,11
CHUCK,PEARL,11
CHUCK,PENNY,48
CHUCK,PIPER,43
CHUCK,POCO,18
CHUCK,R-T,13
CHUCK,RICO,19
CHUCK,ROSA,2
CHUCK,RUFFS,4
CHUCK,SAM,7
CHUCK,SANDY,13
CHUCK,SHADE,32
CHUCK,SHELLY,9
CHUCK,SPIKE,28
CHUCK,SPROUT,5
CHUCK,SQUEAK,42
CHUCK,STU,20
CHUCK,SURGE,15
CHUCK,TARA,21
CHUCK,TICK,115
CHUCK,WILLOW,4
CLANCY,CLANCY,1
CLANCY,COLETTE,42
CLANCY,COLT,31
CLANCY,CORDELIUS,27
CLANCY,CROW,41
CLANCY,DARRYL,23
CLANCY,DOUG,9
CLANCY,DRACO,25
CLANCY,DYNAMIKE,38
CLANCY,EDGAR,58
CLANCY,EL PRIMO,24
CLANCY,EMZ,27
CLANCY,EVE,5
CLANCY,FANG,52
CLANCY,FINX,8
CLANCY,FRANK,23
CLANCY,GALE,13
CLANCY,GENE,13
CLANCY,GRAY,10
CLANCY,GRIFF,37
CLANCY,GROM,16
CLANCY,GUS,26
CLANCY,HANK,11
CLANCY,JACKY,10
CLANCY,JAE-YONG,11
CLANCY,JANET,5
CLANCY,JESSIE,13
CLANCY,JUJU,3
CLANCY,KAZE,29
CLANCY,KENJI,30
CLANCY,KIT,18
CLANCY,LARRY & LAWRIE,6
CLANCY,LEON,14
CLANCY,LILY,29
CLANCY,LOLA,5
CLANCY,LOU,10
CLANCY,LUMI,11
CLANCY,MAISIE,23
CLANCY,MANDY,56
CLANCY,MAX,14
CLANCY,MEEPLE,5
CLANCY,MEG,6
CLANCY,MELODIE,29
CLANCY,MICO,15
CLANCY,MOE,3
CLANCY,MORTIS,76
CLANCY,MR. P,23
CLANCY,NANI,22
CLANCY,NITA,15
CLANCY,OLLIE,7
CLANCY,OTIS,3
CLANCY,PAM,3
CLANCY,PEARL,5
CLANCY,PENNY,24
CLANCY,PIPER,26
CLANCY,POCO,17
CLANCY,R-T,13
CLANCY,RICO,14
CLANCY,ROSA,5
CLANCY,RUFFS,3
CLANCY,SAM,9
CLANCY,SANDY,19
CLANCY,SHADE,21
CLANCY,SHELLY,23
CLANCY,SPIKE,24
CLANCY,SPROUT,6
CLANCY,SQUEAK,15
CLANCY,STU,26
CLANCY,SURGE,18
CLANCY,TARA,23
CLANCY,TICK,66
CLANCY,WILLOW,7
COLETTE,COLETTE,92
COLETTE,COLT,188
COLETTE,CORDELIUS,93
COLETTE,CROW,152
COLETTE,DARRYL,121
COLETTE,DOUG,61
COLETTE,DRACO,73
COLETTE,DYNAMIKE,246
COLETTE,EDGAR,495
COLETTE,EL PRIMO,164
COLETTE,EMZ,127
COLETTE,EVE,60
COLETTE,FANG,258
COLETTE,FINX,22
COLETTE,FRANK,131
COLETTE,GALE,47
COLETTE,GENE,52
COLETTE,GRAY,94
COLETTE,GRIFF,125
COLETTE,GROM,231
COLETTE,GUS,181
COLETTE,HANK,68
COLETTE,JACKY,33
COLETTE,JAE-YONG,33
COLETTE,JANET,44
COLETTE,JESSIE,120
COLETTE,JUJU,35
COLETTE,KAZE,123
COLETTE,KENJI,84
COLETTE,KIT,264
COLETTE,LARRY & LAWRIE,46
COLETTE,LEON,127
COLETTE,LILY,193
COLETTE,LOLA,33
COLETTE,LOU,51
COLETTE,LUMI,53
COLETTE,MAISIE,54
COLETTE,MANDY,553
COLETTE,MAX,71
COLETTE,MEEPLE,64
COLETTE,MEG,41
COLETTE,MELODIE,46
COLETTE,MICO,78
COLETTE,MOE,25
COLETTE,MORTIS,258
COLETTE,MR. P,265
COLETTE,NANI,91
COLETTE,NITA,75
COLETTE,OLLIE,26
COLETTE,OTIS,35
COLETTE,PAM,32
COLETTE,PEARL,42
COLETTE,PENNY,202
COLETTE,PIPER,382
COLETTE,POCO,148
COLETTE,R-T,36
COLETTE,RICO,125
COLETTE,ROSA,31
COLETTE,RUFFS,17
COLETTE,SAM,12
COLETTE,SANDY,57
COLETTE,SHADE,87
COLETTE,SHELLY,77
COLETTE,SPIKE,192
COLETTE,SPROUT,65
COLETTE,SQUEAK,257
COLETTE,STU,95
COLETTE,SURGE,94
COLETTE,TARA,87
COLETTE,TICK,594
COLETTE,WILLOW,56
COLT,COLT,9
COLT,CORDELIUS,76
COLT,CROW,149
COLT,DARRYL,104
COLT,DOUG,36
COLT,DRACO,66
COLT,DYNAMIKE,200
COLT,EDGAR,346
COLT,EL PRIMO,91
COLT,EMZ,117
COLT,EVE,24
COLT,FANG,314
COLT,FINX,24
COLT,FRANK,140
COLT,GALE,39
COLT,GENE,33
COLT,GRAY,64
COLT,GRIFF,105
COLT,GROM,103
COLT,GUS,108
COLT,HANK,30
COLT,JACKY,32
COLT,JAE-YONG,31
COLT,JANET,21
COLT,JESSIE,138
COLT,JUJU,20
COLT,KAZE,99
COLT,KENJI,118
COLT,KIT,123
COLT,LARRY & LAWRIE,24
COLT,LEON,83
COLT,LILY,128
COLT,LOLA,27
COLT,LOU,24
COLT,LUMI,35
COLT,MAISIE,60
COLT,MANDY,249
COLT,MAX,72
COLT,MEEPLE,27
COLT,MEG,36
COLT,MELODIE,81
COLT,MICO,84
COLT,MOE,20
COLT,MORTIS,397
COLT,MR. P,79
COLT,NANI,48
COLT,NITA,91
COLT,OLLIE,14
COLT,OTIS,11
COLT,PAM,34
COLT,PEARL,28
COLT,PENNY,150
COLT,PIPER,218
COLT,POCO,70
COLT,R-T,35
COLT,RICO,160
COLT,ROSA,27
COLT,RUFFS,7
COLT,SAM,15
COLT,SANDY,72
COLT,SHADE,71
COLT,SHELLY,48
COLT,SPIKE,134
COLT,SPROUT,21
COLT,SQUEAK,131
COLT,STU,110
COLT,SURGE,83
COLT,TARA,94
COLT,TICK,294
COLT,WILLOW,22
CORDELIUS,CROW,144
CORDELIUS,DARRYL,90
CORDELIUS,DOUG,23
CORDELIUS,DRACO,88
CORDELIUS,DYNAMIKE,159
CORDELIUS,EDGAR,158
CORDELIUS,EL PRIMO,53
CORDELIUS,EMZ,46
CORDELIUS,EVE,27
CORDELIUS,FANG,153
CORDELIUS,FINX,24
CORDELIUS,FRANK,112
CORDELIUS,GALE,39
CORDELIUS,GENE,17
CORDELIUS,GRAY,52
CORDELIUS,GRIFF,98
CORDELIUS,GROM,68
CORDELIUS,GUS,69
CORDELIUS,HANK,46
CORDELIUS,JACKY,57
CORDELIUS,JAE-YONG,41
CORDELIUS,JANET,46
CORDELIUS,JESSIE,52
CORDELIUS,JUJU,15
CORDELIUS,KAZE,102
CORDELIUS,KENJI,100
CORDELIUS,KIT,131
CORDELIUS,LARRY & LAWRIE,28
CORDELIUS,LEON,32
CORDELIUS,LILY,153
CORDELIUS,LOLA,18
CORDELIUS,LOU,25
CORDELIUS,LUMI,92
CORDELIUS,MAISIE,42
CORDELIUS,MANDY,116
CORDELIUS,MAX,68
CORDELIUS,MEEPLE,27
CORDELIUS,MEG,16
CORDELIUS,MELODIE,72
CORDELIUS,MICO,104
CORDELIUS,MOE,22
CORDELIUS,MORTIS,239
CORDELIUS,MR. P,54
CORDELIUS,NANI,17
CORDELIUS,NITA,52
CORDELIUS,OLLIE,34
CORDELIUS,OTIS,18
CORDELIUS,PAM,12
CORDELIUS,PEARL,15
CORDELIUS,PENNY,47
CORDELIUS,PIPER,80
CORDELIUS,POCO,26
CORDELIUS,R-T,34
CORDELIUS,RICO,98
CORDELIUS,ROSA,10
CORDELIUS,RUFFS,12
CORDELIUS,SAM,13
CORDELIUS,SANDY,88
CORDELIUS,SHADE,81
CORDELIUS,SHELLY,44
CORDELIUS,SPIKE,57
CORDELIUS,SPROUT,12
CORDELIUS,SQUEAK,66
CORDELIUS,STU,87
CORDELIUS,SURGE,96
CORDELIUS,TARA,92
CORDELIUS,TICK,168
CORDELIUS,WILLOW,45
CROW,CROW,2
CROW,DARRYL,95
CROW,DOUG,88
CROW,DRACO,52
CROW,DYNAMIKE,167
CROW,EDGAR,311
CROW,EL PRIMO,62
CROW,EMZ,124
CROW,EVE,35
CROW,FANG,369
CROW,FINX,34
CROW,FRANK,106
CROW,GALE,28
CROW,GENE,41
CROW,GRAY,74
CROW,GRIFF,124
CROW,GROM,129
CROW,GUS,139
CROW,HANK,39
CROW,JACKY,34
CROW,JAE-YONG,51
CROW,JANET,55
CROW,JESSIE,102
CROW,JUJU,17
CROW,KAZE,111
CROW,KENJI,126
CROW,KIT,147
CROW,LARRY & LAWRIE,38
CROW,LEON,106
CROW,LILY,161
CROW,LOLA,25
CROW,LOU,32
CROW,LUMI,41
CROW,MAISIE,45
CROW,MANDY,276
CROW,MAX,74
CROW,MEEPLE,41
CROW,MEG,25
CROW,MELODIE,52
CROW,MICO,100
CROW,MOE,23
CROW,MORTIS,327
CROW,MR. P,115
CROW,NANI,60
CROW,NITA,65
CROW,OLLIE,18
CROW,OTIS,27
CROW,PAM,26
CROW,PEARL,29
CROW,PENNY,179
CROW,PIPER,204
CROW,POCO,73
CROW,R-T,40
CROW,RICO,109
CROW,ROSA,17
CROW,RUFFS,20
CROW,SAM,21
CROW,SANDY,72
CROW,SHADE,57
CROW,SHELLY,57
CROW,SPIKE,124
CROW,SPROUT,22
CROW,SQUEAK,146
CROW,STU,107
CROW,SURGE,74
CROW,TARA,128
CROW,TICK,350
CROW,WILLOW,35
DARRYL,DARRYL,5
DARRYL,DOUG,41
DARRYL,DRACO,57
DARRYL,DYNAMIKE,153
DARRYL,EDGAR,220
DARRYL,EL PRIMO,68
DARRYL,EMZ,81
DARRYL,EVE,15
DARRYL,FANG,255
DARRYL,FINX,18
DARRYL,FRANK,154
DARRYL,GALE,28
DARRYL,GENE,23
DARRYL,GRAY,58
DARRYL,GRIFF,140
DARRYL,GROM,74
DARRYL,GUS,95
DARRYL,HANK,21
DARRYL,JACKY,28
DARRYL,JAE-YONG,35
DARRYL,JANET,23
DARRYL,JESSIE,91
DARRYL,JUJU,16
DARRYL,KAZE,76
DARRYL,KENJI,100
DARRYL,KIT,281
DARRYL,LARRY & LAWRIE,19
DARRYL,LEON,31
DARRYL,LILY,120
DARRYL,LOLA,11
DARRYL,LOU,23
DARRYL,LUMI,96
DARRYL,MAISIE,48
DARRYL,MANDY,185
DARRYL,MAX,36
DARRYL,MEEPLE,18
DARRYL,MEG,25
DARRYL,MELODIE,53
DARRYL,MICO,30
DARRYL,MOE,20
DARRYL,MORTIS,262
DARRYL,MR. P,67
DARRYL,NANI,22
DARRYL,NITA,59
DARRYL,OLLIE,15
DARRYL,OTIS,26
DARRYL,PAM,25
DARRYL,PEARL,17
DARRYL,PENNY,85
DARRYL,PIPER,173
DARRYL,POCO,58
DARRYL,R-T,38
DARRYL,RICO,99
DARRYL,ROSA,9
DARRYL,RUFFS,9
DARRYL,SAM,10
DARRYL,SANDY,60
DARRYL,SHADE,67
DARRYL,SHELLY,40
DARRYL,SPIKE,82
DARRYL,SPROUT,27
DARRYL,SQUEAK,80
DARRYL,STU,103
DARRYL,SURGE,85
DARRYL,TARA,73
DARRYL,TICK,216
DARRYL,WILLOW,22
DOUG,DOUG,16
DOUG,DRACO,36
DOUG,DYNAMIKE,65
DOUG,EDGAR,113
DOUG,EL PRIMO,32
DOUG,EMZ,33
DOUG,EVE,10
DOUG,FANG,89
DOUG,FINX,3
DOUG,FRANK,52
DOUG,GALE,16
DOUG,GENE,15
DOUG,GRAY,24
DOUG,GRIFF,34
DOUG,GROM,92
DOUG,GUS,32
DOUG,HANK,24
DOUG,JACKY,20
DOUG,JAE-YONG,27
DOUG,JANET,28
DOUG,JESSIE,29
DOUG,JUJU,10
DOUG,KAZE,55
DOUG,KENJI,37
DOUG,KIT,67
DOUG,LARRY & LAWRIE,6
DOUG,LEON,18
DOUG,LILY,52
DOUG,LOLA,8
DOUG,LOU,9
DOUG,LUMI,20
DOUG,MAISIE,16
DOUG,MANDY,86
DOUG,MAX,28
DOUG,MEEPLE,14
DOUG,MEG,12
DOUG,MELODIE,18
DOUG,MICO,97
DOUG,MOE,13
DOUG,MORTIS,99
DOUG,MR. P,29
DOUG,NANI,14
DOUG,NITA,28
DOUG,OLLIE,12
DOUG,OTIS,11
DOUG,PAM,12
DOUG,PEARL,9
DOUG,PENNY,42
DOUG,PIPER,45
DOUG,POCO,28
DOUG,R-T,19
DOUG,RICO,50
DOUG,ROSA,5
DOUG,RUFFS,17
DOUG,SAM,10
DOUG,SANDY,35
DOUG,SHADE,28
DOUG,SHELLY,22
DOUG,SPIKE,30
DOUG,SPROUT,10
DOUG,SQUEAK,45
DOUG,STU,26
DOUG,SURGE,33
DOUG,TARA,41
DOUG,TICK,149
DOUG,WILLOW,9
DRACO,DRACO,26
DRACO,DYNAMIKE,59
DRACO,EDGAR,84
DRACO,EL PRIMO,54
DRACO,EMZ,32
DRACO,EVE,16
DRACO,FANG,83
DRACO,FINX,12
DRACO,FRANK,72
DRACO,GALE,27
DRACO,GENE,8
DRACO,GRAY,64
DRACO,GRIFF,86
DRACO,GROM,45
DRACO,GUS,49
DRACO,HANK,33
DRACO,JACKY,26
DRACO,JAE-YONG,32
DRACO,JANET,35
DRACO,JESSIE,40
DRACO,JUJU,46
DRACO,KAZE,64
DRACO,KENJI,70
DRACO,KIT,100
DRACO,LARRY & LAWRIE,34
DRACO,LEON,21
DRACO,LILY,82
