Brawler_1,Brawler_2,Weight
BULL,JACKY,16
BULL,JAE-YONG,9
BULL,JANET,4
BULL,JESSIE,23
BULL,JUJU,8
BULL,KAZE,16
BULL,KENJI,17
BULL,KIT,12
BULL,LARRY & LAWRIE,7
BULL,LEON,13
BULL,LILY,13
BULL,LOLA,5
BULL,LOU,8
BULL,LUMI,12
BULL,MAISIE,15
BULL,MANDY,26
BULL,MAX,16
BULL,MEEPLE,7
BULL,MEG,3
BULL,MELODIE,8
BULL,MICO,5
BULL,MOE,6
BULL,MORTIS,65
BULL,MR. P,10
BULL,NANI,16
BULL,NITA,34
BULL,OLLIE,3
BULL,OTIS,8
BULL,PAM,11
BULL,PEARL,5
BULL,PENNY,16
BULL,PIPER,20
BULL,POCO,18
BULL,R-T,11
BULL,RICO,31
BULL,ROSA,24
BULL,RUFFS,3
BULL,SAM,12
BULL,SANDY,12
BULL,SHADE,21
BULL,SHELLY,34
BULL,SPIKE,24
BULL,SPROUT,6
BULL,SQUEAK,25
BULL,STU,25
BULL,SURGE,24
BULL,TARA,23
BULL,TICK,34
BULL,WILLOW,5
BUSTER,BUSTER,1
BUSTER,BUZZ,2
BUSTER,BYRON,3
BUSTER,CARL,4
BUSTER,CHARLIE,2
BUSTER,CHUCK,1
BUSTER,CLANCY,1
BUSTER,COLETTE,7
BUSTER,COLT,5
BUSTER,CORDELIUS,4
BUSTER,CROW,2
BUSTER,DARRYL,3
BUSTER,DOUG,4
BUSTER,DYNAMIKE,7
BUSTER,EDGAR,14
BUSTER,EL PRIMO,7
BUSTER,EMZ,5
BUSTER,FANG,10
BUSTER,FINX,1
BUSTER,FRANK,7
BUSTER,GENE,3
BUSTER,GRAY,2
BUSTER,GRIFF,5
BUSTER,GROM,4
BUSTER,GUS,2
BUSTER,HANK,4
BUSTER,JACKY,1
BUSTER,JAE-YONG,3
BUSTER,JANET,2
BUSTER,JESSIE,2
BUSTER,JUJU,1
BUSTER,KENJI,5
BUSTER,LARRY & LAWRIE,1
BUSTER,LEON,3
BUSTER,LILY,2
BUSTER,LOLA,1
BUSTER,LOU,3
BUSTER,LUMI,3
BUSTER,MAISIE,1
BUSTER,MANDY,5
BUSTER,MAX,2
BUSTER,MEEPLE,1
BUSTER,MELODIE,1
BUSTER,MORTIS,10
BUSTER,MR. P,3
BUSTER,NANI,1
BUSTER,NITA,5
BUSTER,OLLIE,1
BUSTER,PAM,3
BUSTER,PEARL,1
BUSTER,PENNY,4
BUSTER,PIPER,1
BUSTER,POCO,4
BUSTER,R-T,1
BUSTER,RICO,4
BUSTER,ROSA,1
BUSTER,SAM,1
BUSTER,SANDY,9
BUSTER,SHADE,7
BUSTER,SHELLY,3
BUSTER,SPIKE,5
BUSTER,SPROUT,1
BUSTER,SQUEAK,3
BUSTER,STU,4
BUSTER,SURGE,1
BUSTER,TARA,4
BUSTER,TICK,12
BUSTER,WILLOW,1
BUZZ,BUZZ,3
BUZZ,BYRON,4
BUZZ,CARL,16
BUZZ,CHARLIE,2
BUZZ,CHESTER,7
BUZZ,CHUCK,2
BUZZ,CLANCY,4
BUZZ,COLETTE,4
BUZZ,COLT,22
BUZZ,CORDELIUS,8
BUZZ,CROW,12
BUZZ,DARRYL,8
BUZZ,DOUG,15
BUZZ,DRACO,4
BUZZ,DYNAMIKE,20
BUZZ,EDGAR,69
BUZZ,EL PRIMO,14
BUZZ,EMZ,19
BUZZ,EVE,1
BUZZ,FANG,30
BUZZ,FINX,4
BUZZ,FRANK,21
BUZZ,GALE,8
BUZZ,GENE,7
BUZZ,GRAY,6
BUZZ,GRIFF,10
BUZZ,GROM,11
BUZZ,GUS,16
BUZZ,HANK,2
BUZZ,JACKY,10
BUZZ,JAE-YONG,7
BUZZ,JANET,3
BUZZ,JESSIE,10
BUZZ,JUJU,4
BUZZ,KAZE,6
BUZZ,KENJI,7
BUZZ,KIT,7
BUZZ,LARRY & LAWRIE,8
BUZZ,LEON,14
BUZZ,LILY,5
BUZZ,LOLA,5
BUZZ,LOU,3
BUZZ,LUMI,2
BUZZ,MAISIE,4
BUZZ,MANDY,14
BUZZ,MAX,7
BUZZ,MEEPLE,4
BUZZ,MEG,1
BUZZ,MELODIE,1
BUZZ,MICO,4
BUZZ,MOE,2
BUZZ,MORTIS,51
BUZZ,MR. P,5
BUZZ,NANI,6
BUZZ,NITA,7
BUZZ,OLLIE,2
BUZZ,OTIS,4
BUZZ,PAM,2
BUZZ,PEARL,2
BUZZ,PENNY,9
BUZZ,PIPER,21
BUZZ,POCO,5
BUZZ,R-T,3
BUZZ,RICO,14
BUZZ,ROSA,5
BUZZ,RUFFS,1
BUZZ,SANDY,16
BUZZ,SHADE,12
BUZZ,SHELLY,8
BUZZ,SPIKE,17
BUZZ,SPROUT,4
BUZZ,SQUEAK,14
BUZZ,STU,15
BUZZ,SURGE,9
BUZZ,TARA,7
BUZZ,TICK,35
BUZZ,WILLOW,4
BYRON,CARL,11
BYRON,CHARLIE,6
BYRON,CHESTER,12
BYRON,CHUCK,6
BYRON,CLANCY,3
BYRON,COLETTE,21
BYRON,COLT,27
BYRON,CORDELIUS,7
BYRON,CROW,13
BYRON,DARRYL,16
BYRON,DOUG,9
BYRON,DRACO,5
BYRON,DYNAMIKE,38
BYRON,EDGAR,61
BYRON,EL PRIMO,11
BYRON,EMZ,19
BYRON,EVE,1
BYRON,FANG,36
BYRON,FINX,3
BYRON,FRANK,23
BYRON,GALE,7
BYRON,GENE,26
BYRON,GRAY,10
BYRON,GRIFF,11
BYRON,GROM,19
BYRON,GUS,22
BYRON,HANK,11
BYRON,JACKY,8
BYRON,JAE-YONG,7
BYRON,JANET,5
BYRON,JESSIE,7
BYRON,JUJU,4
BYRON,KAZE,8
BYRON,KENJI,10
BYRON,KIT,15
BYRON,LARRY & LAWRIE,4
BYRON,LEON,13
BYRON,LILY,14
BYRON,LOLA,2
BYRON,LOU,5
BYRON,LUMI,8
BYRON,MAISIE,7
BYRON,MANDY,38
BYRON,MAX,19
BYRON,MEEPLE,4
BYRON,MEG,8
BYRON,MELODIE,2
BYRON,MICO,8
BYRON,MOE,5
BYRON,MORTIS,32
BYRON,MR. P,5
BYRON,NANI,26
BYRON,NITA,18
BYRON,OLLIE,4
BYRON,OTIS,2
BYRON,PAM,14
BYRON,PEARL,4
BYRON,PENNY,16
BYRON,PIPER,40
BYRON,POCO,13
BYRON,R-T,5
BYRON,RICO,22
BYRON,ROSA,7
BYRON,RUFFS,1
BYRON,SAM,1
BYRON,SANDY,9
BYRON,SHADE,8
BYRON,SHELLY,11
BYRON,SPIKE,13
BYRON,SPROUT,3
BYRON,SQUEAK,16
BYRON,STU,17
BYRON,SURGE,4
BYRON,TARA,12
BYRON,TICK,39
BYRON,WILLOW,1
CARL,CHARLIE,7
CARL,CHESTER,12
CARL,CHUCK,5
CARL,CLANCY,9
CARL,COLETTE,17
CARL,COLT,49
CARL,CORDELIUS,26
CARL,CROW,22
CARL,DARRYL,24
CARL,DOUG,31
CARL,DRACO,19
CARL,DYNAMIKE,54
CARL,EDGAR,88
CARL,EL PRIMO,30
CARL,EMZ,33
CARL,EVE,7
CARL,FANG,51
CARL,FINX,7
CARL,FRANK,53
CARL,GALE,16
CARL,GENE,22
CARL,GRAY,6
CARL,GRIFF,46
CARL,GROM,19
CARL,GUS,34
CARL,HANK,14
CARL,JACKY,15
CARL,JAE-YONG,9
CARL,JANET,4
CARL,JESSIE,18
CARL,JUJU,4
CARL,KAZE,7
CARL,KENJI,22
CARL,KIT,21
CARL,LARRY & LAWRIE,6
CARL,LEON,22
CARL,LILY,19
CARL,LOLA,5
CARL,LOU,6
CARL,LUMI,14
CARL,MAISIE,9
CARL,MANDY,49
CARL,MAX,18
CARL,MEEPLE,10
CARL,MEG,9
CARL,MELODIE,5
CARL,MICO,9
CARL,MOE,4
CARL,MORTIS,66
CARL,MR. P,16
CARL,NANI,18
CARL,NITA,24
CARL,OTIS,4
CARL,PAM,18
CARL,PEARL,4
CARL,PENNY,22
CARL,PIPER,45
CARL,POCO,19
CARL,R-T,9
CARL,RICO,43
CARL,ROSA,13
CARL,RUFFS,2
CARL,SAM,9
CARL,SANDY,9
CARL,SHADE,32
CARL,SHELLY,22
CARL,SPIKE,31
CARL,SPROUT,10
CARL,SQUEAK,19
CARL,STU,31
CARL,SURGE,10
CARL,TARA,26
CARL,TICK,45
CARL,WILLOW,7
CHARLIE,CHUCK,1
CHARLIE,CLANCY,2
CHARLIE,COLETTE,5
CHARLIE,COLT,10
CHARLIE,CORDELIUS,3
CHARLIE,CROW,4
CHARLIE,DARRYL,4
CHARLIE,DOUG,1
CHARLIE,DRACO,3
CHARLIE,DYNAMIKE,11
CHARLIE,EDGAR,14
CHARLIE,EL PRIMO,2
CHARLIE,EMZ,9
CHARLIE,EVE,1
CHARLIE,FANG,3
CHARLIE,FINX,1
CHARLIE,FRANK,8
CHARLIE,GALE,1
CHARLIE,GENE,3
CHARLIE,GRAY,4
CHARLIE,GRIFF,6
CHARLIE,GROM,1
CHARLIE,GUS,4
CHARLIE,HANK,1
CHARLIE,JACKY,3
CHARLIE,JANET,1
CHARLIE,JESSIE,4
CHARLIE,KAZE,5
CHARLIE,KENJI,5
CHARLIE,KIT,1
CHARLIE,LARRY & LAWRIE,2
CHARLIE,LEON,4
CHARLIE,LILY,4
CHARLIE,LOLA,1
CHARLIE,LUMI,2
CHARLIE,MAISIE,1
CHARLIE,MANDY,9
CHARLIE,MAX,4
CHARLIE,MEEPLE,2
CHARLIE,MEG,3
CHARLIE,MELODIE,1
CHARLIE,MORTIS,11
CHARLIE,MR. P,1
CHARLIE,NANI,2
CHARLIE,NITA,3
CHARLIE,OLLIE,3
CHARLIE,OTIS,1
CHARLIE,PAM,3
CHARLIE,PEARL,1
CHARLIE,PENNY,6
CHARLIE,PIPER,14
CHARLIE,POCO,6
CHARLIE,R-T,4
CHARLIE,RICO,3
CHARLIE,ROSA,4
CHARLIE,RUFFS,3
CHARLIE,SAM,1
CHARLIE,SHADE,3
CHARLIE,SHELLY,5
CHARLIE,SPIKE,4
CHARLIE,SPROUT,1
CHARLIE,SQUEAK,9
CHARLIE,STU,5
CHARLIE,SURGE,2
CHARLIE,TARA,8
CHARLIE,TICK,12
CHARLIE,WILLOW,2
CHESTER,CHUCK,2
CHESTER,CLANCY,4
CHESTER,COLETTE,4
CHESTER,COLT,18
CHESTER,CORDELIUS,10
CHESTER,CROW,8
CHESTER,DARRYL,7
CHESTER,DOUG,8
CHESTER,DRACO,5
CHESTER,DYNAMIKE,21
CHESTER,EDGAR,46
CHESTER,EL PRIMO,9
CHESTER,EMZ,6
CHESTER,EVE,1
CHESTER,FANG,16
CHESTER,FINX,2
CHESTER,FRANK,7
CHESTER,GALE,5
CHESTER,GENE,6
CHESTER,GRAY,1
CHESTER,GRIFF,9
CHESTER,GROM,10
CHESTER,GUS,15
CHESTER,HANK,4
CHESTER,JACKY,7
CHESTER,JAE-YONG,4
CHESTER,JANET,2
CHESTER,JESSIE,12
CHESTER,JUJU,4
CHESTER,KAZE,12
CHESTER,KENJI,7
CHESTER,KIT,8
CHESTER,LARRY & LAWRIE,6
CHESTER,LEON,8
CHESTER,LILY,11
CHESTER,LOU,3
CHESTER,LUMI,4
CHESTER,MAISIE,6
CHESTER,MANDY,13
CHESTER,MAX,11
CHESTER,MEEPLE,3
CHESTER,MEG,5
CHESTER,MELODIE,2
CHESTER,MICO,6
CHESTER,MOE,1
CHESTER,MORTIS,48
CHESTER,MR. P,3
CHESTER,NANI,4
CHESTER,NITA,6
CHESTER,OLLIE,4
CHESTER,OTIS,4
CHESTER,PAM,3
CHESTER,PEARL,2
CHESTER,PENNY,13
CHESTER,PIPER,9
CHESTER,POCO,9
CHESTER,R-T,1
CHESTER,RICO,12
CHESTER,ROSA,4
CHESTER,RUFFS,2
CHESTER,SAM,5
CHESTER,SANDY,10
CHESTER,SHADE,7
CHESTER,SHELLY,6
CHESTER,SPIKE,15
CHESTER,SPROUT,2
CHESTER,SQUEAK,8
CHESTER,STU,11
CHESTER,SURGE,11
CHESTER,TARA,10
CHESTER,TICK,16
CHESTER,WILLOW,1
CHUCK,CLANCY,2
CHUCK,COLETTE,5
CHUCK,COLT,14
CHUCK,CORDELIUS,1
CHUCK,CROW,7
CHUCK,DARRYL,10
CHUCK,DOUG,3
CHUCK,DRACO,5
CHUCK,DYNAMIKE,6
CHUCK,EDGAR,29
CHUCK,EL PRIMO,8
CHUCK,EMZ,10
CHUCK,EVE,5
CHUCK,FANG,18
CHUCK,FINX,1
CHUCK,FRANK,15
CHUCK,GENE,4
CHUCK,GRAY,2
CHUCK,GRIFF,4
CHUCK,GROM,9
CHUCK,GUS,6
CHUCK,HANK,3
CHUCK,JACKY,4
CHUCK,JAE-YONG,2
CHUCK,JANET,2
CHUCK,JESSIE,8
CHUCK,JUJU,1
CHUCK,KAZE,2
CHUCK,KENJI,1
CHUCK,KIT,2
CHUCK,LARRY & LAWRIE,3
CHUCK,LEON,3
CHUCK,LILY,4
CHUCK,LOLA,5
CHUCK,LOU,2
CHUCK,LUMI,4
CHUCK,MAISIE,1
CHUCK,MANDY,11
CHUCK,MAX,1
CHUCK,MEEPLE,2
CHUCK,MEG,4
CHUCK,MELODIE,4
CHUCK,MICO,2
CHUCK,MORTIS,6
CHUCK,MR. P,1
CHUCK,NANI,5
CHUCK,NITA,11
CHUCK,OTIS,3
CHUCK,PAM,5
CHUCK,PEARL,5
CHUCK,PENNY,14
CHUCK,PIPER,9
CHUCK,POCO,6
CHUCK,R-T,4
CHUCK,RICO,7
CHUCK,ROSA,1
CHUCK,RUFFS,2
CHUCK,SAM,1
CHUCK,SANDY,5
CHUCK,SHADE,6
CHUCK,SHELLY,10
CHUCK,SPIKE,9
CHUCK,SPROUT,2
CHUCK,SQUEAK,9
CHUCK,STU,7
CHUCK,SURGE,1
CHUCK,TARA,8
CHUCK,TICK,14
CHUCK,WILLOW,1
CLANCY,CLANCY,33
CLANCY,COLETTE,3
CLANCY,COLT,12
CLANCY,CORDELIUS,2
CLANCY,CROW,7
CLANCY,DARRYL,5
CLANCY,DOUG,8
CLANCY,DRACO,7
CLANCY,DYNAMIKE,9
CLANCY,EDGAR,22
CLANCY,EL PRIMO,9
CLANCY,EMZ,7
CLANCY,EVE,3
CLANCY,FANG,7
CLANCY,FINX,1
CLANCY,FRANK,3
CLANCY,GALE,3
CLANCY,GENE,6
CLANCY,GRAY,3
CLANCY,GRIFF,8
CLANCY,GROM,7
CLANCY,GUS,3
CLANCY,HANK,2
CLANCY,JACKY,4
CLANCY,JAE-YONG,2
CLANCY,JESSIE,3
CLANCY,KAZE,4
CLANCY,KENJI,4
CLANCY,KIT,2
CLANCY,LARRY & LAWRIE,1
CLANCY,LEON,2
CLANCY,LILY,1
CLANCY,LOLA,1
CLANCY,LOU,2
CLANCY,LUMI,4
CLANCY,MAISIE,2
CLANCY,MANDY,8
CLANCY,MAX,3
CLANCY,MEEPLE,2
CLANCY,MEG,2
CLANCY,MELODIE,1
CLANCY,MORTIS,20
CLANCY,MR. P,1
CLANCY,NANI,5
CLANCY,NITA,5
CLANCY,PAM,3
CLANCY,PEARL,1
CLANCY,PENNY,6
CLANCY,PIPER,7
CLANCY,POCO,6
CLANCY,RICO,9
CLANCY,ROSA,3
CLANCY,RUFFS,1
CLANCY,SAM,2
CLANCY,SANDY,3
CLANCY,SHADE,3
CLANCY,SHELLY,5
CLANCY,SPIKE,5
CLANCY,SPROUT,2
CLANCY,SQUEAK,5
CLANCY,STU,3
CLANCY,SURGE,2
CLANCY,TARA,4
CLANCY,TICK,15
CLANCY,WILLOW,2
COLETTE,COLETTE,1
COLETTE,COLT,38
COLETTE,CORDELIUS,4
COLETTE,CROW,20
COLETTE,DARRYL,18
COLETTE,DOUG,7
COLETTE,DRACO,7
COLETTE,DYNAMIKE,30
COLETTE,EDGAR,68
COLETTE,EL PRIMO,17
COLETTE,EMZ,18
COLETTE,EVE,2
COLETTE,FANG,35
COLETTE,FINX,3
COLETTE,FRANK,24
COLETTE,GALE,9
COLETTE,GENE,13
COLETTE,GRAY,9
COLETTE,GRIFF,19
COLETTE,GROM,14
COLETTE,GUS,24
COLETTE,HANK,7
COLETTE,JACKY,8
COLETTE,JAE-YONG,3
COLETTE,JANET,5
COLETTE,JESSIE,21
COLETTE,JUJU,4
COLETTE,KAZE,9
COLETTE,KENJI,15
COLETTE,KIT,12
COLETTE,LARRY & LAWRIE,2
COLETTE,LEON,10
COLETTE,LILY,11
COLETTE,LOLA,6
COLETTE,LOU,6
COLETTE,LUMI,5
COLETTE,MAISIE,10
COLETTE,MANDY,37
COLETTE,MAX,11
COLETTE,MEEPLE,4
COLETTE,MEG,9
COLETTE,MELODIE,5
COLETTE,MICO,6
COLETTE,MOE,4
COLETTE,MORTIS,41
COLETTE,MR. P,8
COLETTE,NANI,23
COLETTE,NITA,13
COLETTE,OLLIE,3
COLETTE,OTIS,2
COLETTE,PAM,13
COLETTE,PEARL,5
COLETTE,PENNY,18
COLETTE,PIPER,37
COLETTE,POCO,15
COLETTE,R-T,8
COLETTE,RICO,27
COLETTE,ROSA,10
COLETTE,RUFFS,3
COLETTE,SAM,8
COLETTE,SANDY,10
COLETTE,SHADE,19
COLETTE,SHELLY,17
COLETTE,SPIKE,18
COLETTE,SPROUT,5
COLETTE,SQUEAK,23
COLETTE,STU,18
COLETTE,SURGE,10
COLETTE,TARA,12
COLETTE,TICK,38
COLETTE,WILLOW,6
COLT,COLT,1
COLT,CORDELIUS,24
COLT,CROW,33
COLT,DARRYL,52
COLT,DOUG,43
COLT,DRACO,8
COLT,DYNAMIKE,90
COLT,EDGAR,226
COLT,EL PRIMO,61
COLT,EMZ,64
COLT,EVE,9
COLT,FANG,102
COLT,FINX,7
COLT,FRANK,83
COLT,GALE,15
COLT,GENE,18
COLT,GRAY,17
COLT,GRIFF,59
COLT,GROM,29
COLT,GUS,45
COLT,HANK,25
COLT,JACKY,16
COLT,JAE-YONG,9
COLT,JANET,11
COLT,JESSIE,47
COLT,JUJU,12
COLT,KAZE,20
COLT,KENJI,24
COLT,KIT,23
COLT,LARRY & LAWRIE,11
COLT,LEON,43
COLT,LILY,30
COLT,LOLA,9
COLT,LOU,5
COLT,LUMI,20
COLT,MAISIE,23
COLT,MANDY,77
COLT,MAX,18
COLT,MEEPLE,16
COLT,MEG,9
COLT,MELODIE,11
COLT,MICO,16
COLT,MOE,8
COLT,MORTIS,143
COLT,MR. P,15
COLT,NANI,18
COLT,NITA,47
COLT,OLLIE,3
COLT,OTIS,5
COLT,PAM,21
COLT,PEARL,13
COLT,PENNY,55
COLT,PIPER,74
COLT,POCO,39
COLT,R-T,14
COLT,RICO,72
COLT,ROSA,17
COLT,RUFFS,7
COLT,SAM,11
COLT,SANDY,26
COLT,SHADE,35
COLT,SHELLY,38
COLT,SPIKE,39
COLT,SPROUT,9
COLT,SQUEAK,50
COLT,STU,50
COLT,SURGE,29
COLT,TARA,32
COLT,TICK,65
COLT,WILLOW,6
CORDELIUS,CORDELIUS,2
CORDELIUS,CROW,13
CORDELIUS,DARRYL,9
CORDELIUS,DOUG,9
CORDELIUS,DRACO,4
CORDELIUS,DYNAMIKE,29
CORDELIUS,EDGAR,45
CORDELIUS,EL PRIMO,13
CORDELIUS,EMZ,18
CORDELIUS,EVE,1
CORDELIUS,FANG,24
CORDELIUS,FINX,2
CORDELIUS,FRANK,28
CORDELIUS,GALE,10
CORDELIUS,GENE,3
CORDELIUS,GRAY,9
CORDELIUS,GRIFF,16
CORDELIUS,GROM,11
CORDELIUS,GUS,14
CORDELIUS,HANK,9
CORDELIUS,JACKY,4
CORDELIUS,JAE-YONG,6
CORDELIUS,JANET,3
CORDELIUS,JESSIE,4
CORDELIUS,JUJU,3
CORDELIUS,KAZE,11
CORDELIUS,KENJI,11
CORDELIUS,KIT,8
CORDELIUS,LARRY & LAWRIE,3
CORDELIUS,LEON,8
CORDELIUS,LILY,16
CORDELIUS,LOU,7
CORDELIUS,LUMI,10
CORDELIUS,MAISIE,5
CORDELIUS,MANDY,16
CORDELIUS,MAX,8
CORDELIUS,MEEPLE,4
CORDELIUS,MELODIE,8
CORDELIUS,MICO,4
CORDELIUS,MORTIS,38
CORDELIUS,MR. P,6
CORDELIUS,NANI,3
CORDELIUS,NITA,12
CORDELIUS,OTIS,4
CORDELIUS,PAM,5
CORDELIUS,PEARL,2
CORDELIUS,PENNY,11
CORDELIUS,PIPER,14
CORDELIUS,POCO,9
CORDELIUS,R-T,4
CORDELIUS,RICO,16
CORDELIUS,ROSA,1
CORDELIUS,SAM,3
CORDELIUS,SANDY,10
CORDELIUS,SHADE,8
CORDELIUS,SHELLY,10
CORDELIUS,SPIKE,15
CORDELIUS,SPROUT,5
CORDELIUS,SQUEAK,11
CORDELIUS,STU,10
CORDELIUS,SURGE,16
CORDELIUS,TARA,15
CORDELIUS,TICK,12
CORDELIUS,WILLOW,8
CROW,CROW,1
CROW,DARRYL,23
CROW,DOUG,17
CROW,DRACO,9
CROW,DYNAMIKE,45
CROW,EDGAR,107
CROW,EL PRIMO,24
CROW,EMZ,35
CROW,EVE,2
CROW,FANG,74
CROW,FINX,4
CROW,FRANK,51
CROW,GALE,16
CROW,GENE,11
CROW,GRAY,8
CROW,GRIFF,29
CROW,GROM,33
CROW,GUS,27
CROW,HANK,10
CROW,JACKY,4
CROW,JAE-YONG,9
CROW,JANET,4
CROW,JESSIE,20
CROW,JUJU,3
CROW,KAZE,17
CROW,KENJI,15
CROW,KIT,14
CROW,LARRY & LAWRIE,12
CROW,LEON,18
CROW,LILY,21
CROW,LOLA,7
CROW,LOU,4
CROW,LUMI,8
CROW,MAISIE,10
CROW,MANDY,54
CROW,MAX,10
CROW,MEEPLE,7
CROW,MEG,8
CROW,MELODIE,7
CROW,MICO,4
CROW,MOE,4
CROW,MORTIS,51
CROW,MR. P,10
CROW,NANI,10
CROW,NITA,23
CROW,OLLIE,3
CROW,OTIS,3
CROW,PAM,8
CROW,PEARL,6
CROW,PENNY,22
CROW,PIPER,41
CROW,POCO,26
CROW,R-T,9
CROW,RICO,31
CROW,ROSA,10
CROW,RUFFS,2
CROW,SAM,3
CROW,SANDY,28
CROW,SHADE,15
CROW,SHELLY,17
CROW,SPIKE,39
CROW,SPROUT,17
CROW,SQUEAK,26
CROW,STU,28
CROW,SURGE,18
CROW,TARA,23
CROW,TICK,48
CROW,WILLOW,3
DARRYL,DARRYL,4
DARRYL,DOUG,20
DARRYL,DRACO,6
DARRYL,DYNAMIKE,37
DARRYL,EDGAR,100
DARRYL,EL PRIMO,32
DARRYL,EMZ,32
DARRYL,EVE,1
DARRYL,FANG,37
DARRYL,FINX,1
DARRYL,FRANK,41
DARRYL,GALE,13
DARRYL,GENE,10
DARRYL,GRAY,7
DARRYL,GRIFF,31
DARRYL,GROM,11
DARRYL,GUS,24
DARRYL,HANK,8
DARRYL,JACKY,8
DARRYL,JAE-YONG,8
DARRYL,JANET,7
DARRYL,JESSIE,24
DARRYL,JUJU,4
DARRYL,KAZE,14
DARRYL,KENJI,18
DARRYL,KIT,8
DARRYL,LARRY & LAWRIE,4
DARRYL,LEON,12
DARRYL,LILY,17
DARRYL,LOLA,3
DARRYL,LOU,1
DARRYL,LUMI,4
DARRYL,MAISIE,6
DARRYL,MANDY,28
DARRYL,MAX,12
DARRYL,MEEPLE,9
DARRYL,MEG,7
DARRYL,MELODIE,12
DARRYL,MICO,5
DARRYL,MOE,6
DARRYL,MORTIS,68
DARRYL,MR. P,9
DARRYL,NANI,16
DARRYL,NITA,26
DARRYL,OLLIE,5
DARRYL,OTIS,1
DARRYL,PAM,10
DARRYL,PEARL,9
DARRYL,PENNY,17
DARRYL,PIPER,25
DARRYL,POCO,25
DARRYL,R-T,8
DARRYL,RICO,34
DARRYL,ROSA,7
DARRYL,RUFFS,2
DARRYL,SAM,2
DARRYL,SANDY,9
DARRYL,SHADE,16
DARRYL,SHELLY,24
DARRYL,SPIKE,32
DARRYL,SPROUT,10
DARRYL,SQUEAK,20
DARRYL,STU,30
DARRYL,SURGE,9
DARRYL,TARA,13
DARRYL,TICK,27
DARRYL,WILLOW,5
DOUG,DRACO,12
DOUG,DYNAMIKE,37
DOUG,EDGAR,75
DOUG,EL PRIMO,19
DOUG,EMZ,18
DOUG,FANG,28
DOUG,FINX,6
DOUG,FRANK,29
DOUG,GALE,7
DOUG,GENE,12
DOUG,GRAY,9
DOUG,GRIFF,20
DOUG,GROM,13
DOUG,GUS,16
DOUG,HANK,6
DOUG,JACKY,13
DOUG,JAE-YONG,2
DOUG,JANET,1
DOUG,JESSIE,13
DOUG,JUJU,3
DOUG,KAZE,13
DOUG,KENJI,12
DOUG,KIT,15
DOUG,LARRY & LAWRIE,2
DOUG,LEON,13
DOUG,LILY,18
DOUG,LOLA,4
DOUG,LOU,8
DOUG,LUMI,3
DOUG,MAISIE,7
DOUG,MANDY,30
DOUG,MAX,11
DOUG,MEEPLE,5
DOUG,MEG,14
DOUG,MELODIE,3
DOUG,MICO,2
DOUG,MOE,3
DOUG,MORTIS,78
DOUG,MR. P,8
DOUG,NANI,5
DOUG,NITA,15
DOUG,OLLIE,1
DOUG,OTIS,3
DOUG,PAM,5
DOUG,PEARL,7
DOUG,PENNY,7
DOUG,PIPER,22
DOUG,POCO,21
DOUG,R-T,3
DOUG,RICO,23
DOUG,ROSA,7
DOUG,RUFFS,3
DOUG,SAM,6
DOUG,SANDY,8
DOUG,SHADE,18
DOUG,SHELLY,16
DOUG,SPIKE,11
DOUG,SPROUT,7
DOUG,SQUEAK,28
DOUG,STU,15
DOUG,SURGE,11
DOUG,TARA,14
DOUG,TICK,47
DOUG,WILLOW,7
DRACO,DRACO,6
DRACO,DYNAMIKE,16
DRACO,EDGAR,28
DRACO,EL PRIMO,11
DRACO,EMZ,11
DRACO,FANG,13
DRACO,FINX,1
DRACO,FRANK,8
DRACO,GALE,3
DRACO,GENE,6
DRACO,GRAY,4
DRACO,GRIFF,8
DRACO,GROM,7
DRACO,GUS,9
DRACO,HANK,1
DRACO,JACKY,4
DRACO,JAE-YONG,3
DRACO,JANET,1
DRACO,JESSIE,8
DRACO,JUJU,2
DRACO,KAZE,7
DRACO,KENJI,8
DRACO,KIT,3
DRACO,LARRY & LAWRIE,2
DRACO,LEON,12
DRACO,LILY,11
DRACO,LOLA,4
DRACO,LUMI,3
DRACO,MAISIE,1
DRACO,MANDY,13
DRACO,MAX,5
DRACO,MEEPLE,4
DRACO,MEG,4
DRACO,MELODIE,2
DRACO,MICO,1
DRACO,MOE,1
DRACO,MORTIS,29
DRACO,MR. P,7
DRACO,NANI,6
DRACO,NITA,6
DRACO,OLLIE,4
DRACO,OTIS,1
DRACO,PAM,4
DRACO,PEARL,2
DRACO,PENNY,6
DRACO,PIPER,8
DRACO,POCO,8
DRACO,R-T,4
DRACO,RICO,15
DRACO,RUFFS,1
DRACO,SANDY,7
DRACO,SHADE,7
DRACO,SHELLY,6
DRACO,SPIKE,9
DRACO,SPROUT,4
DRACO,SQUEAK,13
DRACO,STU,9
DRACO,SURGE,4
DRACO,TARA,9
DRACO,TICK,17
DRACO,WILLOW,3
DYNAMIKE,DYNAMIKE,5
DYNAMIKE,EDGAR,196
DYNAMIKE,EL PRIMO,40
DYNAMIKE,EMZ,58
DYNAMIKE,EVE,4
DYNAMIKE,FANG,105
DYNAMIKE,FINX,10
DYNAMIKE,FRANK,68
DYNAMIKE,GALE,17
DYNAMIKE,GENE,22
DYNAMIKE,GRAY,13
DYNAMIKE,GRIFF,41
DYNAMIKE,GROM,44
DYNAMIKE,GUS,49
DYNAMIKE,HANK,12
DYNAMIKE,JACKY,27
DYNAMIKE,JAE-YONG,8
DYNAMIKE,JANET,7
